time_taken,mistakes_made,hints_used,cells_filled_by_user,solved_successfully,cells_to_remove
111,1,0,53,1,23
88,1,0,53,1,31
118,1,0,51,1,25
101,1,0,53,1,24
120,1,0,49,1,27
138,1,0,53,1,26
99,1,0,52,1,25
132,0,0,50,1,31
102,1,0,53,1,27
100,0,0,53,1,28
137,1,0,49,1,22
211,4,1,47,1,19
210,2,1,44,1,15
271,3,1,46,1,17
163,4,1,42,0,16
278,4,0,40,0,21
164,2,2,43,1,18
287,2,0,39,0,14
176,4,0,41,1,16
249,2,1,45,1,17
214,2,2,44,1,21
160,3,0,39,1,15
189,4,2,43,0,19
207,2,1,46,0,21
291,2,0,39,0,20
165,4,0,44,1,16
271,4,0,42,1,16
253,2,1,38,1,18
238,4,1,47,1,16
153,3,2,41,0,16
229,2,2,46,1,16
240,2,0,47,1,17
203,4,0,40,1,20
292,2,0,47,1,19
160,2,0,39,0,18
167,3,2,38,1,15
254,2,1,39,1,18
257,2,2,44,0,17
300,4,1,46,1,15
219,2,1,38,0,21
157,3,2,39,0,14
195,2,0,46,0,14
171,4,2,41,1,18
278,4,0,38,1,16
162,4,0,38,1,21
246,3,1,44,0,19
244,3,2,43,1,18
262,4,2,39,0,16
249,3,1,38,0,15
161,2,1,38,1,20
251,4,1,47,0,14
176,2,1,47,0,19
187,2,1,40,1,17
208,4,1,46,1,16
203,3,0,43,1,15
152,2,0,40,1,16
235,2,2,46,1,14
151,3,0,42,1,20
262,2,1,40,0,14
171,4,1,43,1,14
160,2,1,45,1,20
291,4,1,38,0,16
291,3,1,43,1,14
173,3,1,44,1,18
273,4,0,43,0,14
258,2,0,46,0,16
181,2,2,40,1,20
159,3,1,46,1,15
169,2,0,43,1,14
186,2,1,46,1,20
150,2,0,46,1,15
291,4,0,44,1,21
287,3,1,41,1,14
234,3,0,40,1,19
250,3,2,45,1,20
235,3,0,47,0,17
289,2,0,43,0,15
193,2,2,46,1,16
233,4,2,43,0,17
182,2,0,42,1,20
296,3,2,43,1,20
277,2,1,43,1,15
251,4,0,42,1,19
223,3,2,39,1,19
178,4,2,40,1,15
242,2,1,46,1,20
176,3,0,39,0,18
207,4,0,40,0,15
297,4,0,47,1,20
210,3,1,47,1,18
295,4,2,41,1,20
221,4,2,44,0,16
267,4,2,47,1,21
205,4,0,41,1,20
255,4,1,38,1,15
167,4,0,39,1,17
292,4,0,43,1,17
206,4,2,47,1,21
250,4,0,42,0,21
261,3,2,42,1,17
253,4,1,43,0,14
164,4,2,39,1,21
265,2,2,42,0,21
245,2,1,46,0,21
273,2,2,42,0,18
150,4,2,45,1,18
294,3,0,45,0,16
175,4,2,47,0,15
276,3,1,40,1,17
240,3,1,45,1,20
289,2,2,41,0,16
189,3,0,47,0,19
183,4,2,46,1,16
195,4,0,42,0,21
292,3,1,44,0,21
206,2,2,43,1,21
286,4,2,39,0,18
170,2,2,47,0,19
180,2,1,45,1,15
297,2,1,39,1,20
285,3,0,46,1,21
270,4,0,38,1,20
199,4,1,42,0,14
268,4,0,42,1,21
233,2,1,44,0,21
274,2,1,41,1,21
161,4,0,47,1,20
263,3,0,46,1,16
162,3,2,39,1,18
183,4,1,42,1,16
268,4,0,43,0,19
205,3,0,38,0,14
205,2,0,45,1,15
258,3,0,44,1,21
187,2,0,41,1,14
283,3,2,47,1,21
168,4,1,40,1,17
176,2,0,43,0,18
180,4,1,41,0,18
165,3,1,46,0,16
245,4,1,44,0,20
237,4,0,44,0,19
177,4,0,40,0,19
286,2,1,40,1,20
286,2,1,43,0,20
178,3,0,46,1,19
197,2,0,41,1,18
280,2,0,39,0,16
201,4,0,38,0,21
290,3,0,45,1,18
183,4,0,42,0,21
226,4,0,43,1,14
201,4,0,43,1,14
254,3,2,42,0,15
280,4,0,44,0,16
221,4,0,47,1,19
191,4,1,47,0,15
216,2,0,47,0,16
277,3,2,46,0,19
189,4,0,41,0,21
273,2,1,41,1,14
257,4,2,38,0,20
205,3,2,45,1,20
195,3,0,39,0,14
179,3,2,46,1,15
172,4,2,46,1,21
226,2,2,40,0,18
182,2,1,46,1,14
295,4,2,41,1,18
298,2,2,43,1,15
195,3,1,42,1,18
210,3,0,44,0,17
158,2,0,43,0,19
168,2,0,42,1,20
233,2,2,43,1,15
179,4,2,44,0,14
286,2,1,43,1,14
225,3,1,43,1,17
163,2,0,47,1,19
255,2,2,47,0,14
223,4,1,38,1,18
211,2,0,46,1,19
176,2,0,44,1,19
282,2,2,45,0,21
281,2,0,41,0,21
201,2,2,42,0,15
169,4,0,45,1,15
160,2,1,47,1,14
199,4,1,39,1,17
267,3,2,42,1,20
164,3,0,41,1,15
161,2,0,38,1,18
229,3,1,39,1,14
177,4,2,38,0,19
291,3,0,39,1,18
297,3,2,47,1,21
282,2,0,47,1,20
293,4,2,40,1,18
242,2,1,39,0,19
297,2,1,38,1,20
213,4,2,46,0,19
264,2,2,44,0,19
210,3,2,43,1,21
152,4,1,38,0,16
242,3,0,43,0,18
215,3,1,43,1,16
204,2,2,46,1,16
195,4,2,38,1,21
294,2,2,46,1,15
177,4,2,46,1,17
159,3,1,42,1,21
586,9,5,28,0,13
369,10,4,29,0,8
530,8,2,34,0,8
372,10,4,37,1,12
619,5,4,31,0,8
645,5,3,28,0,8
518,5,5,30,1,8
671,9,2,28,1,8
644,7,2,23,1,7
494,5,5,36,0,7
336,7,5,27,0,8
528,5,4,24,0,10
349,9,3,34,1,10
338,6,2,22,1,9
466,5,3,22,1,7
620,10,3,27,0,11
349,10,2,29,0,5
431,7,3,37,0,5
483,6,2,36,1,8
671,5,2,24,0,13
419,8,3,26,1,6
688,7,4,25,0,5
595,5,3,21,0,12
350,5,5,25,0,6
424,7,2,34,0,12
476,7,4,34,1,10
685,6,2,30,0,6
327,8,2,25,0,7
490,9,4,33,1,11
593,10,4,20,0,7
344,7,4,33,0,6
380,5,2,35,1,9
529,6,2,20,1,10
594,7,4,29,0,13
390,10,5,36,0,10
456,5,5,30,1,9
368,10,5,35,1,6
619,10,4,26,0,8
383,5,5,21,0,11
528,8,4,37,0,7
377,5,2,37,0,8
573,8,3,21,1,5
544,8,3,26,1,10
455,8,3,31,1,10
544,10,2,34,1,5
562,7,5,37,1,10
407,8,2,24,0,12
632,7,2,28,1,7
502,10,2,23,0,5
340,8,4,22,1,10
372,5,4,33,1,9
333,9,3,29,1,7
521,8,4,36,0,8
452,8,2,35,0,5
583,7,3,21,0,8
616,8,5,27,0,7
431,10,3,20,0,7
625,7,2,32,0,5
323,7,2,21,1,8
617,5,5,31,1,5
677,8,5,20,1,6
544,10,4,26,0,6
635,9,2,31,1,8
543,7,5,28,1,12
402,8,2,26,0,10
495,8,5,27,1,13
390,6,4,31,0,12
324,9,4,24,0,8
379,10,5,34,1,9
480,7,2,32,1,9
348,10,2,26,1,6
565,9,5,27,1,7
476,8,5,27,0,8
637,8,2,26,0,12
533,10,5,27,0,10
563,8,5,34,1,8
421,8,3,33,1,11
486,10,3,23,1,6
424,8,2,37,1,10
430,10,3,29,0,12
368,8,3,20,1,6
519,9,3,31,0,10
340,6,4,24,1,7
328,5,4,24,0,8
397,5,5,34,0,6
386,9,3,36,1,10
314,5,4,28,1,8
526,7,3,30,0,13
473,5,3,25,0,10
607,7,3,20,1,11
333,9,5,25,0,6
406,8,2,28,0,11
476,6,3,33,0,11
597,8,3,35,0,11
582,9,4,27,0,6
378,6,3,29,0,7
490,5,4,30,1,13
526,6,4,24,1,10
305,9,5,34,1,12
485,7,5,20,0,5
490,5,2,26,1,13
373,9,5,32,1,12
654,5,4,36,0,10
431,8,5,20,0,13
483,6,2,27,0,8
504,10,3,23,1,10
469,10,2,34,0,7
618,6,3,20,1,9
398,7,4,20,0,9
653,8,5,29,0,9
574,8,5,25,0,9
388,5,5,29,0,13
451,8,5,20,0,10
606,5,3,22,0,7
478,5,5,23,0,8
687,9,4,22,0,7
320,9,2,21,0,13
577,5,5,29,0,6
581,9,5,26,0,9
534,10,4,35,0,8
594,7,3,21,0,11
465,5,2,23,0,9
311,10,2,31,0,8
403,8,5,20,1,10
671,7,5,27,1,10
406,6,2,33,0,11
467,5,3,31,1,13
343,7,4,37,0,6
659,8,5,21,1,13
344,7,4,22,0,7
617,9,5,28,1,6
455,10,5,23,0,6
591,6,3,37,1,11
553,8,5,37,0,5
424,9,4,35,0,9
436,10,5,27,0,10
658,9,5,23,0,11
691,9,2,32,1,7
372,6,4,29,1,10
459,9,3,37,1,8
438,6,5,24,0,8
607,5,4,31,1,10
693,8,2,29,0,13
429,10,3,24,1,11
359,7,2,29,0,10
483,6,5,23,1,8
345,9,3,35,0,6
368,7,4,26,0,9
674,9,4,22,0,11
333,5,5,33,0,9
461,7,2,20,0,5
422,9,3,25,0,7
442,7,2,26,0,10
431,9,3,37,0,6
593,10,5,36,1,8
594,5,2,35,0,13
333,10,5,21,0,13
649,6,4,23,1,10
343,9,3,29,0,7
498,8,3,29,1,9
440,8,4,30,0,6
622,5,4,26,1,10
452,6,5,35,0,6
429,10,2,30,1,7
446,9,4,32,0,10
567,6,4,34,0,13
686,10,5,30,0,10
685,9,2,31,1,12
546,9,5,32,0,7
698,8,5,29,1,6
413,9,5,37,0,9
638,8,5,32,1,6
672,8,3,30,1,11
326,10,3,25,1,13
577,10,5,30,1,5
439,6,4,33,1,8
506,9,4,36,1,12
659,10,4,31,0,6
452,9,3,37,0,6
697,7,4,26,0,5
537,7,4,30,0,13
548,8,3,36,0,8
381,7,4,33,0,7
397,7,5,28,0,6
545,10,4,34,0,5
539,8,4,22,1,8
638,8,4,32,0,10
393,7,3,31,0,8
306,7,4,34,0,8
563,8,4,20,1,12
505,9,2,27,0,5
300,9,2,20,0,5
555,5,4,29,0,10
318,9,2,28,0,8
666,5,3,32,0,8
442,5,2,20,0,13
517,10,4,36,0,9
599,7,2,34,1,6
493,10,2,21,0,12
687,6,3,29,0,9
125,1,0,54,1,23
117,1,0,51,1,26
149,1,0,49,1,25
130,0,0,50,1,22
87,1,0,53,1,27
95,0,0,52,1,24
139,1,0,49,1,32
142,0,0,51,1,30
81,0,0,50,1,23
133,1,0,52,1,31
96,1,0,48,1,31
102,1,0,54,1,24
103,0,0,54,1,24
133,1,0,52,1,23
95,1,0,49,1,30
101,1,0,51,1,28
106,1,0,54,1,33
84,1,0,49,1,31
86,1,0,49,1,33
84,1,0,52,1,34
95,0,0,48,1,25
88,1,0,52,1,30
107,0,0,52,1,26
93,0,0,49,1,29
91,1,0,48,1,30
90,0,0,52,1,23
148,1,0,50,1,26
83,0,0,50,1,25
109,0,0,51,1,32
149,0,0,51,1,33
103,1,0,50,1,33
148,1,0,52,1,22
119,1,0,51,1,35
98,0,0,54,1,27
141,0,0,52,1,34
95,0,0,50,1,28
139,1,0,52,1,25
124,0,0,50,1,26
101,1,0,54,1,27
80,0,0,49,1,26
123,0,0,51,1,33
122,0,0,54,1,26
107,1,0,51,1,24
98,1,0,50,1,24
138,0,0,49,1,31
130,0,0,49,1,24
104,0,0,50,1,28
97,1,0,51,1,33
95,0,0,51,1,35
114,0,0,54,1,26
123,1,0,53,1,22
136,1,0,53,1,30
98,1,0,51,1,26
87,0,0,49,1,34
117,0,0,52,1,25
117,1,0,50,1,28
91,1,0,54,1,23
84,1,0,53,1,23
103,1,0,51,1,24
105,1,0,53,1,35
82,1,0,54,1,34
98,0,0,49,1,28
116,1,0,49,1,26
122,0,0,50,1,35
136,0,0,48,1,25
145,1,0,52,1,30
97,0,0,50,1,25
117,0,0,51,1,34
100,0,0,51,1,29
128,1,0,54,1,30
107,1,0,53,1,35
149,0,0,48,1,25
104,0,0,49,1,30
89,0,0,54,1,34
148,0,0,49,1,26
124,1,0,54,1,35
121,0,0,53,1,32
90,0,0,48,1,28
144,0,0,52,1,30
110,1,0,48,1,23
107,0,0,50,1,29
129,0,0,54,1,32
88,0,0,51,1,31
147,0,0,51,1,33
89,0,0,48,1,33
125,1,0,53,1,24
106,1,0,48,1,23
135,1,0,54,1,35
128,0,0,51,1,29
98,0,0,50,1,31
147,0,0,54,1,28
126,1,0,54,1,31
111,0,0,51,1,25
122,0,0,51,1,24
131,0,0,49,1,31
84,1,0,50,1,25
91,0,0,52,1,33
91,1,0,50,1,28
128,1,0,49,1,34
136,0,0,53,1,31
80,1,0,51,1,22
135,0,0,49,1,22
95,0,0,53,1,25
90,1,0,53,1,27
120,1,0,54,1,33
139,0,0,50,1,22
130,1,0,53,1,26
116,0,0,53,1,22
138,0,0,49,1,26
142,1,0,53,1,22
111,0,0,51,1,28
90,1,0,54,1,30
113,0,0,48,1,30
108,0,0,50,1,28
130,1,0,48,1,30
122,1,0,53,1,28
100,1,0,50,1,29
140,0,0,54,1,23
81,0,0,52,1,23
130,0,0,50,1,34
150,0,0,51,1,31
120,1,0,54,1,35
120,0,0,53,1,34
80,0,0,50,1,28
90,1,0,52,1,24
82,0,0,49,1,32
144,0,0,48,1,33
109,1,0,53,1,22
98,1,0,48,1,24
98,0,0,52,1,25
109,1,0,48,1,32
89,1,0,48,1,26
100,0,0,52,1,28
146,0,0,49,1,26
116,0,0,48,1,26
80,1,0,49,1,25
83,0,0,52,1,22
111,1,0,53,1,22
111,0,0,53,1,23
96,1,0,50,1,24
139,0,0,53,1,25
90,0,0,51,1,27
114,0,0,52,1,28
101,0,0,52,1,26
135,0,0,50,1,35
111,0,0,52,1,35
142,1,0,54,1,29
86,0,0,54,1,27
97,0,0,50,1,29
120,1,0,48,1,34
132,1,0,50,1,26
120,0,0,52,1,22
119,1,0,49,1,22
98,1,0,53,1,29
129,1,0,49,1,23
112,0,0,50,1,28
116,1,0,54,1,31
86,0,0,50,1,27
99,0,0,49,1,23
83,0,0,52,1,27
94,0,0,48,1,23
121,1,0,54,1,34
144,0,0,49,1,34
102,1,0,54,1,30
145,1,0,54,1,28
106,1,0,53,1,29
121,0,0,50,1,32
106,1,0,52,1,29
136,0,0,54,1,24
92,1,0,54,1,34
121,0,0,54,1,29
144,1,0,51,1,32
91,0,0,48,1,24
146,0,0,48,1,24
93,1,0,54,1,23
147,1,0,49,1,31
135,1,0,54,1,25
81,0,0,53,1,29
117,0,0,52,1,27
122,0,0,49,1,24
104,1,0,50,1,26
148,1,0,50,1,34
104,1,0,48,1,23
95,1,0,51,1,25
113,0,0,53,1,28
99,1,0,52,1,34
100,1,0,48,1,32
137,1,0,53,1,33
103,0,0,48,1,27
110,1,0,52,1,24
81,0,0,52,1,33
89,1,0,53,1,25
140,0,0,49,1,29
134,0,0,53,1,30
144,1,0,50,1,24
138,1,0,51,1,29
134,0,0,54,1,33
103,0,0,54,1,29
103,1,0,49,1,32
86,0,0,54,1,26
245,2,0,44,1,20
211,4,0,44,1,17
209,2,0,44,0,18
273,2,0,41,1,20
252,3,2,46,1,18
290,2,2,47,1,19
204,4,0,47,1,16
272,4,0,45,1,15
215,2,2,41,0,21
194,4,0,45,1,15
168,4,2,45,1,18
178,3,0,46,1,19
222,2,0,47,1,15
176,2,1,47,1,16
263,4,2,47,1,17
186,3,0,41,1,16
298,2,1,42,1,16
211,2,0,46,0,21
233,3,2,39,1,19
295,3,0,43,1,20
218,4,2,42,0,20
182,3,2,43,1,18
218,2,2,42,0,19
264,3,2,38,1,18
240,4,0,47,1,18
189,4,1,40,1,19
248,3,1,43,0,15
227,3,2,40,0,21
163,2,0,44,1,20
235,3,0,40,1,16
199,2,0,39,1,15
239,4,2,38,1,21
273,2,0,46,1,16
199,4,1,38,0,19
200,3,0,40,1,21
208,4,2,40,1,14
290,4,2,40,1,14
295,2,0,39,1,14
292,2,1,42,1,16
261,4,1,45,1,14
170,4,2,38,0,15
190,3,1,44,0,16
210,3,0,40,1,18
297,3,1,38,1,21
165,4,2,40,1,14
263,3,1,38,0,17
150,3,0,38,1,15
184,3,1,43,0,21
253,3,2,46,1,14
271,2,1,38,1,14
228,4,2,47,1,16
194,2,1,42,1,20
180,4,1,43,0,21
229,4,1,44,1,15
279,2,0,42,0,20
182,2,2,38,0,18
289,4,1,38,0,18
210,3,2,46,1,17
256,3,2,43,0,14
168,3,2,44,1,20
266,2,0,44,1,19
249,4,1,39,1,16
183,4,0,40,1,19
216,4,0,41,1,21
287,3,2,39,1,17
164,3,0,47,0,15
174,3,2,41,0,17
197,3,1,46,0,18
249,4,2,43,1,14
223,2,1,47,1,17
206,2,2,43,0,14
257,2,1,46,0,16
266,4,2,46,1,20
277,2,1,39,1,14
275,4,1,47,1,21
200,3,2,39,0,15
205,3,2,46,1,15
243,2,0,43,1,14
189,4,1,45,0,16
156,2,1,42,1,17
287,3,0,39,1,15
225,3,2,45,1,19
218,3,0,42,1,17
173,4,1,46,0,17
186,2,1,47,0,16
273,4,0,39,1,14
154,2,0,43,1,19
214,2,2,45,0,14
242,2,1,45,1,15
241,2,1,38,1,20
275,3,0,38,1,18
198,3,0,43,1,15
221,2,1,44,1,16
224,3,0,44,1,20
277,4,0,42,1,17
240,2,2,43,1,16
151,2,0,45,1,15
232,3,0,46,1,19
297,2,2,45,0,16
290,2,1,44,1,20
228,4,0,38,1,14
197,4,1,39,1,18
171,2,2,45,1,17
263,2,2,43,1,21
243,4,2,40,1,15
205,3,2,44,1,16
162,2,2,44,1,20
257,3,0,43,1,20
175,2,0,41,1,16
225,3,0,40,0,14
238,2,2,42,0,15
239,2,2,38,0,16
296,3,2,41,1,19
264,2,1,46,1,16
239,3,2,46,1,15
274,4,2,39,1,15
221,2,0,46,0,19
179,4,0,38,0,16
172,3,1,45,1,19
167,4,1,38,1,14
157,4,0,38,1,14
200,3,1,46,1,17
295,2,2,44,1,14
176,3,2,44,0,19
218,2,0,39,1,21
268,2,1,43,0,19
283,4,0,47,1,19
221,4,1,41,1,17
203,4,2,47,1,20
289,3,1,39,1,21
185,3,2,39,1,17
162,4,2,44,1,20
273,3,0,44,0,19
213,3,2,44,1,18
176,2,2,41,0,16
271,4,2,44,1,14
242,3,2,41,1,14
154,2,2,45,0,18
190,2,0,46,1,15
271,3,0,44,0,14
174,4,1,40,1,21
191,2,1,41,1,20
161,3,1,46,1,17
230,2,1,42,1,15
166,2,2,47,1,15
296,4,0,46,1,18
238,3,0,38,0,18
194,2,0,41,1,21
276,4,1,43,0,20
181,4,2,41,0,20
230,2,1,38,1,15
195,4,2,42,1,19
184,3,0,44,1,20
175,4,1,38,1,19
269,2,2,40,1,14
205,3,0,42,1,16
188,2,2,46,1,15
220,2,0,47,1,21
247,4,0,40,1,14
167,3,0,42,1,19
248,4,1,40,1,19
193,3,0,42,1,18
207,3,0,39,1,16
171,3,0,46,1,17
265,2,0,46,1,19
181,3,2,45,0,21
163,3,0,46,0,20
287,3,2,40,1,14
245,3,0,45,1,14
256,3,1,45,1,18
159,4,1,39,1,17
208,3,0,41,1,21
239,2,2,47,0,14
180,3,0,42,0,14
187,3,2,38,1,17
260,3,1,38,1,19
218,3,0,38,1,16
225,2,2,42,0,21
172,4,1,40,1,16
167,4,1,46,0,21
213,3,1,47,0,18
218,4,2,43,1,19
224,3,1,43,1,15
237,3,2,43,1,19
225,3,0,42,1,18
216,2,2,47,1,17
278,4,1,41,0,19
238,4,1,46,0,20
262,2,2,44,1,18
268,3,0,46,0,21
287,4,0,43,0,14
293,4,1,39,0,21
153,3,0,38,1,19
230,3,2,47,1,17
286,4,1,42,1,18
166,2,2,45,1,19
211,4,1,47,1,21
299,4,2,38,1,16
273,3,1,44,0,20
292,3,2,47,0,16
602,10,2,29,0,9
436,7,2,20,0,8
610,5,4,37,0,9
350,7,3,28,1,12
500,5,3,20,1,8
535,8,5,23,0,11
329,9,5,37,1,9
519,8,5,24,1,13
466,10,3,25,0,10
418,6,4,34,0,10
673,9,3,22,1,13
379,7,3,35,0,9
355,5,4,22,0,10
411,6,2,28,0,7
472,8,2,25,1,6
636,9,4,34,1,13
673,10,5,32,1,5
349,6,3,32,0,11
455,8,5,27,0,7
341,10,5,34,0,5
516,7,5,30,0,8
515,5,2,31,0,7
552,9,5,23,1,8
510,8,2,32,1,12
658,8,2,26,0,5
308,10,5,28,0,11
698,10,4,31,0,12
412,6,2,28,0,5
674,9,4,20,0,9
639,8,5,21,1,6
493,10,2,36,0,7
528,9,2,27,1,11
481,9,5,31,0,7
573,9,4,22,0,8
674,8,3,34,0,13
517,9,3,22,1,11
306,10,2,20,0,10
414,10,5,32,0,12
496,9,2,34,0,10
502,9,5,30,0,9
413,8,4,36,0,7
651,9,4,29,1,10
657,8,2,25,0,8
686,5,4,31,1,6
350,7,5,30,1,13
349,5,5,37,0,9
494,8,5,35,0,7
524,7,4,20,1,5
568,7,4,24,0,12
559,10,5,25,1,6
451,7,2,28,0,7
643,5,5,22,1,5
512,6,2,33,0,5
686,9,2,25,0,5
624,9,2,27,1,9
425,8,5,24,1,9
414,6,2,30,0,5
503,8,2,34,1,11
591,5,4,32,1,10
419,9,4,22,0,9
638,7,2,35,0,9
446,8,5,25,0,13
398,9,2,29,1,5
584,7,5,23,1,11
550,9,3,32,1,10
452,6,3,35,1,5
438,8,4,26,1,6
354,9,2,23,1,13
685,7,2,33,1,7
305,8,3,32,0,8
660,9,2,28,0,9
450,9,3,30,0,7
407,6,3,36,0,9
381,9,4,30,0,9
662,10,4,30,0,8
502,10,5,26,0,12
351,8,5,26,0,6
573,5,3,22,1,11
679,9,5,31,0,8
557,6,3,33,0,11
394,10,3,22,1,11
351,10,4,21,0,8
558,7,5,28,0,10
403,9,3,36,0,6
691,6,3,34,0,5
457,10,4,20,0,5
426,9,3,21,1,12
543,6,2,31,0,7
598,5,4,25,0,11
346,8,3,26,0,13
645,5,4,23,0,13
543,7,3,35,1,10
582,10,5,31,0,8
519,7,3,23,1,6
696,6,2,27,0,7
494,6,4,35,1,6
691,5,5,25,1,8
579,6,3,35,0,12
690,6,4,30,0,11
660,8,5,20,1,7
517,5,3,24,0,9
506,6,2,31,0,12
306,6,2,32,1,12
502,5,3,25,0,11
576,5,5,33,0,9
494,6,5,27,0,8
312,10,3,34,0,9
589,8,3,21,1,11
310,5,5,23,0,12
365,10,5,29,1,8
345,7,3,36,1,8
509,5,5,28,0,12
504,9,2,29,0,9
329,5,2,23,0,11
431,5,5,27,1,12
424,5,5,24,0,9
677,8,4,29,1,11
493,5,2,33,0,13
474,6,3,26,1,8
675,10,5,22,0,9
607,9,3,27,0,13
443,9,2,31,0,9
384,5,3,35,0,13
400,6,2,33,1,5
566,7,4,30,1,5
648,7,3,30,0,9
536,7,2,24,0,5
523,9,5,34,0,7
528,6,5,24,0,7
671,6,2,30,0,8
520,7,3,22,0,10
378,6,2,28,0,8
318,7,2,24,0,6
671,6,5,31,1,7
320,5,5,20,1,9
425,8,5,30,1,6
609,6,4,37,0,6
367,9,3,20,0,9
559,10,4,31,1,11
449,10,2,36,1,9
547,5,3,27,0,12
418,6,3,37,0,11
505,7,5,21,0,8
627,9,4,26,0,13
627,6,4,21,0,13
497,5,5,31,0,10
467,10,4,20,0,5
602,10,4,30,0,12
435,7,5,31,0,7
354,5,5,35,1,8
301,10,4,26,1,13
565,8,4,25,0,13
477,8,4,32,1,5
474,10,4,23,0,7
686,7,3,22,0,9
344,5,2,24,0,8
483,5,4,28,0,7
568,7,5,20,0,8
371,5,4,34,1,8
476,5,5,28,1,5
540,6,4,34,1,10
502,9,4,22,0,10
359,8,3,35,0,9
595,8,2,29,0,7
696,7,3,30,0,8
415,6,4,22,0,10
664,5,4,35,0,5
699,8,5,33,0,6
353,7,2,24,0,13
546,9,4,28,0,10
659,10,4,32,0,9
624,10,4,25,1,11
611,6,4,29,1,9
509,7,4,32,0,5
597,7,5,22,0,13
364,8,2,28,0,5
667,10,2,37,0,5
317,9,2,30,1,9
494,10,5,31,0,5
654,5,4,30,0,8
595,5,4,26,0,5
422,9,5,20,0,11
546,6,4,35,1,7
478,8,4,25,1,8
535,6,2,22,0,10
509,6,4,20,0,11
574,7,5,26,1,9
405,7,4,36,0,13
656,9,4,30,0,5
480,8,3,35,0,8
387,5,3,23,1,9
676,7,3,31,0,6
377,5,4,37,0,13
409,10,2,26,1,8
627,9,3,24,0,7
444,9,4,24,0,10
568,7,2,34,0,5
657,6,5,37,0,6
534,8,2,32,0,8
533,10,5,21,1,7
149,0,0,53,1,30
134,0,0,53,1,28
91,0,0,51,1,35
145,0,0,51,1,28
99,0,0,49,1,30
112,0,0,53,1,26
105,0,0,49,1,33
114,1,0,53,1,28
123,0,0,51,1,33
129,0,0,51,1,24
89,0,0,52,1,26
99,0,0,53,1,26
104,1,0,49,1,23
85,1,0,52,1,30
125,1,0,48,1,28
146,1,0,51,1,25
84,1,0,49,1,23
115,0,0,49,1,33
106,1,0,49,1,35
102,1,0,53,1,34
147,0,0,49,1,29
112,0,0,53,1,30
130,1,0,54,1,26
138,1,0,52,1,28
107,0,0,53,1,23
114,1,0,54,1,26
141,0,0,48,1,23
99,1,0,48,1,28
116,1,0,52,1,22
134,1,0,54,1,35
91,0,0,54,1,35
92,1,0,54,1,28
144,1,0,53,1,34
119,1,0,48,1,31
138,1,0,48,1,31
109,1,0,54,1,32
119,1,0,49,1,22
134,1,0,51,1,28
141,0,0,51,1,24
94,0,0,48,1,35
103,0,0,51,1,22
148,1,0,51,1,27
102,0,0,49,1,29
89,1,0,52,1,30
120,1,0,48,1,33
97,0,0,50,1,26
123,0,0,49,1,31
148,0,0,53,1,29
120,1,0,51,1,33
112,1,0,50,1,34
102,1,0,49,1,27
131,1,0,48,1,26
130,1,0,48,1,33
87,1,0,49,1,34
113,1,0,54,1,22
88,1,0,53,1,33
105,1,0,50,1,32
118,1,0,49,1,34
86,1,0,48,1,30
124,1,0,54,1,26
89,1,0,49,1,25
144,1,0,50,1,25
141,1,0,50,1,33
150,1,0,50,1,31
119,0,0,50,1,34
129,1,0,52,1,22
109,1,0,52,1,32
118,0,0,54,1,27
82,0,0,54,1,22
103,1,0,54,1,31
131,0,0,53,1,25
120,1,0,48,1,25
126,1,0,51,1,23
108,0,0,51,1,25
122,0,0,52,1,34
100,1,0,53,1,24
86,0,0,51,1,24
85,1,0,50,1,25
130,0,0,51,1,27
136,1,0,48,1,22
122,0,0,49,1,23
120,0,0,50,1,27
96,1,0,52,1,34
81,0,0,53,1,30
133,0,0,54,1,32
90,1,0,52,1,26
105,0,0,54,1,23
134,0,0,52,1,27
119,1,0,54,1,32
132,0,0,50,1,25
99,0,0,54,1,33
90,1,0,53,1,26
130,1,0,51,1,27
148,1,0,54,1,31
92,1,0,52,1,26
91,0,0,54,1,31
112,0,0,50,1,35
141,1,0,51,1,28
144,1,0,53,1,26
130,0,0,51,1,31
140,1,0,48,1,31
92,1,0,48,1,30
119,0,0,49,1,31
95,1,0,53,1,32
109,1,0,52,1,33
92,1,0,48,1,26
109,1,0,49,1,22
112,0,0,50,1,22
97,1,0,50,1,27
84,1,0,52,1,28
145,0,0,50,1,31
110,1,0,50,1,24
140,0,0,50,1,23
148,1,0,53,1,26
105,1,0,50,1,35
145,0,0,51,1,35
104,0,0,49,1,25
91,0,0,49,1,33
115,0,0,50,1,27
91,0,0,54,1,27
86,0,0,50,1,29
141,1,0,50,1,22
91,0,0,49,1,25
116,0,0,54,1,24
103,1,0,51,1,30
111,0,0,53,1,33
126,1,0,50,1,22
126,0,0,49,1,30
90,1,0,50,1,33
84,1,0,49,1,23
141,0,0,48,1,26
102,0,0,49,1,24
87,0,0,53,1,30
91,0,0,48,1,23
146,1,0,53,1,34
92,1,0,52,1,30
123,1,0,48,1,31
126,1,0,51,1,34
121,0,0,53,1,34
117,0,0,52,1,35
86,1,0,52,1,34
87,1,0,54,1,28
148,0,0,49,1,33
130,0,0,48,1,34
80,0,0,52,1,25
111,1,0,52,1,23
102,0,0,50,1,30
111,0,0,52,1,33
80,0,0,50,1,30
126,1,0,53,1,34
114,0,0,49,1,24
105,1,0,50,1,30
